,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,track_name,artist_name
0,0.8959999999999999,0.586,10.0,-6.687,0.0,0.0559,0.10400000000000001,0.0,0.79,0.642,116.971,196653.0,4.0,100,The Box,Roddy Ricch
1,0.787,0.6729999999999999,11.0,-4.577,0.0,0.158,0.256,3.57e-06,0.0904,0.7859999999999999,110.962,237893.0,4.0,97,Say So,Doja Cat
2,0.831,0.499,11.0,-8.442,0.0,0.114,0.26899999999999996,0.0,0.3,0.511,97.956,220487.0,4.0,91,High Fashion (feat. Mustard),Roddy Ricch
3,0.794,0.7929999999999999,11.0,-4.521,0.0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290.0,4.0,97,Don't Start Now,Dua Lipa
4,0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,215280.0,4.0,95,Circles,Post Malone
5,0.784,0.721,8.0,-5.457000000000001,1.0,0.0506,0.0149,0.00424,0.285,0.895,121.96600000000001,176219.0,4.0,86,Roses - Imanbek Remix,SAINt JHN
6,0.878,0.525,5.0,-6.832000000000001,1.0,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,158571.0,4.0,95,Sunday Best,Surfaces
7,0.809,0.545,7.0,-6.678,1.0,0.0735,0.392,0.0,0.151,0.244,97.008,180435.0,4.0,89,Ballin' (with Roddy Ricch),Mustard
8,0.8240000000000001,0.588,6.0,-6.4,0.0,0.0924,0.6920000000000001,0.00010400000000000001,0.149,0.513,98.027,209438.0,4.0,97,Dance Monkey,Tones And I
9,0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.12300000000000001,0.8170000000000001,128.977,223480.0,4.0,94,Supalonely,BENEE
10,0.7040000000000001,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,245426.0,4.0,93,everything i wanted,Billie Eilish
11,0.769,0.787,11.0,-3.909,1.0,0.36700000000000005,0.18899999999999997,0.0,0.129,0.836,126.77,159715.0,4.0,88,BOP,DaBaby
12,0.474,0.631,5.0,-5.8839999999999995,0.0,0.34299999999999997,0.0687,0.0,0.132,0.425,180.051,189323.0,4.0,88,Bandit (with YoungBoy Never Broke Again),Juice WRLD
13,0.735,0.369,9.0,-9.682,0.0,0.0688,0.33399999999999996,0.0,0.126,0.235,140.004,222997.0,4.0,88,Suicidal,YNW Melly
14,0.7240000000000001,0.491,8.0,-6.024,1.0,0.0296,0.018000000000000002,1.29e-05,0.0887,0.38299999999999995,105.046,170746.0,4.0,91,My Oh My (feat. DaBaby),Camila Cabello
15,0.501,0.405,1.0,-5.678999999999999,1.0,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,182161.0,4.0,93,Someone You Loved,Lewis Capaldi
16,0.802,0.591,8.0,-4.895,1.0,0.225,0.0104,0.0,0.196,0.309,139.864,157712.0,4.0,87,OUT WEST (feat. Young Thug),JACKBOYS
17,0.6859999999999999,0.541,0.0,-4.993,0.0,0.0493,0.042,0.0,0.0675,0.7240000000000001,120.084,112493.0,4.0,90,CITY OF ANGELS,24kGoldn
18,0.6759999999999999,0.7709999999999999,8.0,-3.675,1.0,0.0483,0.0237,7.000000000000001e-06,0.102,0.569,99.04799999999999,207133.0,4.0,90,Adore You,Harry Styles
19,0.654,0.63,10.0,-4.644,1.0,0.0259,0.153,0.0,0.111,0.43,89.991,167693.0,4.0,89,"10,000 Hours (with Justin Bieber)",Dan + Shay
20,0.46399999999999997,0.473,1.0,-10.086,1.0,0.129,0.866,0.0,0.109,0.604,75.801,208687.0,4.0,89,If the World Was Ending - feat. Julia Michaels,JP Saxe
21,0.701,0.425,7.0,-10.965,1.0,0.375,0.32799999999999996,0.13,0.1,0.562,135.128,194088.0,4.0,93,bad guy,Billie Eilish
22,0.816,0.5820000000000001,8.0,-4.141,1.0,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,136366.0,4.0,85,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby
23,0.45299999999999996,0.5379999999999999,1.0,-8.212,1.0,0.0638,0.449,0.0,0.19,0.516,122.973,204533.0,4.0,87,SUGAR,BROCKHAMPTON
24,0.598,0.42700000000000005,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0,4.0,89,HIGHEST IN THE ROOM,Travis Scott
25,0.764,0.32,11.0,-7.209,1.0,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.01899999999999,189486.0,4.0,94,Memories,Maroon 5
26,0.36700000000000005,0.111,4.0,-14.084000000000001,1.0,0.0972,0.978,3.97e-05,0.0897,0.198,82.64200000000001,196077.0,4.0,89,when the party's over,Billie Eilish
27,0.733,0.389,10.0,-8.468,0.0,0.0738,0.0513,0.0,0.141,0.244,157.878,159670.0,3.0,84,Heart On Ice,Rod Wave
28,0.5720000000000001,0.406,10.0,-8.624,1.0,0.0427,0.5870000000000001,4.48e-06,0.102,0.265,119.81200000000001,201084.0,4.0,89,Moral of the Story,Ashe
29,0.768,0.652,1.0,-2.708,0.0,0.307,0.113,0.0,0.107,0.777,154.187,144935.0,4.0,85,VIBEZ,DaBaby
30,0.831,0.502,10.0,-4.045,0.0,0.046,0.10099999999999999,0.0,0.122,0.10099999999999999,100.541,205427.0,4.0,86,Money In The Grave (Drake ft. Rick Ross),Drake
31,0.745,0.642,7.0,-6.257000000000001,0.0,0.287,0.0204,0.0,0.0658,0.226,179.97400000000002,131240.0,4.0,87,Ransom,Lil Tecca
32,0.8759999999999999,0.662,2.0,-6.482,0.0,0.426,0.0608,0.0,0.127,0.8440000000000001,75.445,163320.0,4.0,84,Suge,DaBaby
33,0.8290000000000001,0.539,11.0,-7.359,0.0,0.20800000000000002,0.136,1.78e-06,0.10300000000000001,0.38799999999999996,99.96,149547.0,4.0,86,Wow.,Post Malone
34,0.708,0.18600000000000003,9.0,-8.953,0.0,0.0422,0.868,0.0,0.0779,0.321,72.541,156107.0,4.0,86,July,Noah Cyrus
35,0.879,0.499,4.0,-6.027,0.0,0.18,0.24,0.0,0.0967,0.405,106.04299999999999,163173.0,4.0,88,Like That (feat. Gucci Mane),Doja Cat
36,0.8370000000000001,0.364,8.0,-11.713,1.0,0.276,0.149,0.0,0.271,0.46299999999999997,123.984,213594.0,4.0,84,MIDDLE CHILD,J. Cole
37,0.882,0.602,11.0,-5.553999999999999,1.0,0.245,0.0177,0.0,0.17800000000000002,0.43,142.959,183011.0,4.0,83,Woah,Lil Baby
38,0.5670000000000001,0.267,4.0,-6.502000000000001,1.0,0.0299,0.8390000000000001,1.46e-06,0.08900000000000001,0.0592,110.01100000000001,240133.0,4.0,88,Falling,Harry Styles
39,0.8759999999999999,0.733,10.0,-4.478,0.0,0.33299999999999996,0.0208,0.0,0.0999,0.9620000000000001,154.904,148630.0,4.0,82,Make No Sense,YoungBoy Never Broke Again
40,0.8029999999999999,0.715,2.0,-3.28,1.0,0.298,0.295,0.000134,0.0574,0.574,101.085,200960.0,4.0,96,Tusa,KAROL G
41,0.772,0.639,1.0,-7.119,1.0,0.467,0.15,0.0,0.0698,0.261,168.112,166560.0,4.0,83,Pop Out (feat. Lil Tjay),Polo G
42,0.5539999999999999,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067.0,4.0,84,EARFQUAKE,"Tyler, The Creator"
43,0.715,0.624,4.0,-3.0460000000000003,0.0,0.114,0.11,0.0,0.12300000000000001,0.41200000000000003,158.08700000000002,173325.0,4.0,81,Truth Hurts,Lizzo
44,0.657,0.768,8.0,-4.628,1.0,0.0507,0.10800000000000001,0.0,0.14400000000000002,0.759,75.025,186223.0,4.0,86,Hate Me (with Juice WRLD),Ellie Goulding
45,0.706,0.358,6.0,-8.331,1.0,0.0348,0.677,0.0,0.107,0.478,75.991,186240.0,4.0,80,One Man Band,Old Dominion
46,0.5479999999999999,0.653,5.0,-3.875,1.0,0.081,0.456,0.0,0.10300000000000001,0.163,150.06799999999998,174853.0,4.0,87,Goodbyes (feat. Young Thug),Post Malone
47,0.787,0.713,7.0,-5.252000000000001,1.0,0.401,0.0849,0.0,0.7170000000000001,0.762,175.041,148759.0,4.0,83,Camelot,NLE Choppa
48,0.8809999999999999,0.457,7.0,-8.191,0.0,0.156,0.0327,0.0,0.231,0.29600000000000004,136.97,198913.0,4.0,82,Futsal Shuffle 2020,Lil Uzi Vert
49,0.764,0.555,11.0,-6.414,1.0,0.0604,0.275,0.0,0.0824,0.255,111.00399999999999,169227.0,4.0,81,Heartless (feat. Morgan Wallen),Diplo
50,0.83,0.564,1.0,-7.822,1.0,0.235,0.177,0.0,0.128,0.107,85.042,129882.0,4.0,81,ORANGE SODA,Baby Keem
51,0.907,0.539,4.0,-7.782,1.0,0.36,0.0408,0.0,0.253,0.664,124.91799999999999,150115.0,4.0,83,GOODMORNINGTOKYO!,TOKYO’S REVENGE
52,0.561,0.536,6.0,-6.227,1.0,0.0346,0.0951,0.0,0.114,0.37799999999999995,150.014,209229.0,4.0,80,I Hope,Gabby Barrett
53,0.6759999999999999,0.7709999999999999,8.0,-3.675,1.0,0.0483,0.0237,7.000000000000001e-06,0.102,0.569,99.04799999999999,207133.0,4.0,87,Adore You,Harry Styles
54,0.45899999999999996,0.575,3.0,-4.8580000000000005,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,215107.0,4.0,90,Before You Go,Lewis Capaldi
55,0.843,0.391,2.0,-7.899,1.0,0.0845,0.18100000000000002,0.0,0.13699999999999998,0.496,129.972,160627.0,4.0,88,Lalala,Y2K
56,0.7290000000000001,0.603,6.0,-6.736000000000001,0.0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976.0,4.0,81,Sanguine Paradise,Lil Uzi Vert
57,0.732,0.46299999999999997,11.0,-6.972,0.0,0.0287,0.374,0.0,0.19399999999999998,0.397,95.971,212607.0,4.0,88,It's You,Ali Gatie
58,0.42100000000000004,0.131,0.0,-18.435,1.0,0.0382,0.9520000000000001,0.004529999999999999,0.109,0.12,137.446,291796.0,4.0,85,i love you,Billie Eilish
59,0.542,0.674,6.0,-4.169,1.0,0.21,0.0588,0.0,0.0955,0.667,76.388,196760.0,4.0,83,Enemies (feat. DaBaby),Post Malone
60,0.499,0.8,1.0,-2.665,0.0,0.0502,0.0906,0.0,0.147,0.272,139.91899999999998,229573.0,4.0,83,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone
61,0.8420000000000001,0.7340000000000001,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.9520000000000001,137.958,181027.0,4.0,87,Sucker,Jonas Brothers
62,0.778,0.317,1.0,-10.732000000000001,0.0,0.33399999999999996,0.5920000000000001,0.0,0.0881,0.327,140.048,178627.0,4.0,88,7 rings,Ariana Grande
63,0.575,0.621,10.0,-8.165,0.0,0.032,0.0392,0.0045,0.141,0.27,101.98700000000001,172213.0,4.0,85,Lights Up,Harry Styles
64,0.812,0.519,2.0,-4.823,1.0,0.0385,0.379,0.0,0.13,0.5539999999999999,104.954,165714.0,4.0,85,I.F.L.Y.,Bazzi
65,0.5479999999999999,0.805,7.0,-5.732,1.0,0.35100000000000003,0.212,0.000389,0.408,0.648,142.094,216387.0,4.0,85,Dior,Pop Smoke
66,0.561,0.0848,2.0,-15.099,1.0,0.0404,0.9129999999999999,2.62e-05,0.11199999999999999,0.20600000000000002,102.12799999999999,219147.0,4.0,83,you were good to me,Jeremy Zucker
67,0.684,0.6709999999999999,2.0,-6.4239999999999995,0.0,0.289,0.0119,0.0,0.0769,0.45,179.987,171253.0,4.0,81,Ransom (with Juice WRLD) - Remix,Lil Tecca
68,0.698,0.45399999999999996,1.0,-6.756,0.0,0.151,0.12300000000000001,0.0,0.155,0.13699999999999998,92.932,260640.0,4.0,82,No Guidance (feat. Drake),Chris Brown
69,0.54,0.863,1.0,-4.4830000000000005,1.0,0.0481,0.0138,0.0,0.0874,0.64,77.0,186733.0,4.0,79,Beer Never Broke My Heart,Luke Combs
70,0.46399999999999997,0.547,7.0,-8.137,0.0,0.33899999999999997,0.0511,0.0,0.155,0.423,67.003,221492.0,4.0,84,The Take (feat. Chris Brown),Tory Lanez
71,0.878,0.619,6.0,-5.56,1.0,0.102,0.0533,0.0,0.113,0.639,136.041,157067.0,4.0,87,Old Town Road - Remix,Lil Nas X
72,0.7709999999999999,0.6709999999999999,2.0,-5.617000000000001,1.0,0.0553,0.009290000000000001,0.0,0.0637,0.7140000000000001,85.02600000000001,171360.0,4.0,84,You Need To Calm Down,Taylor Swift
73,0.659,0.623,4.0,-2.253,1.0,0.0451,0.0667,0.0,0.5820000000000001,0.439,88.042,181824.0,4.0,82,One Thing Right,Marshmello
74,0.755,0.522,2.0,-4.368,1.0,0.0575,0.5329999999999999,0.0,0.0685,0.925,89.96,157560.0,4.0,84,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone
75,0.649,0.45299999999999996,6.0,-7.28,1.0,0.085,0.627,0.0,0.11599999999999999,0.431,99.18299999999999,181891.0,4.0,80,I,Lil Skies
76,0.7170000000000001,0.653,1.0,-5.6339999999999995,1.0,0.0658,0.22899999999999998,0.0,0.10099999999999999,0.41200000000000003,106.96600000000001,207320.0,4.0,85,"thank u, next",Ariana Grande
77,0.866,0.43799999999999994,7.0,-8.943,1.0,0.0719,0.177,0.0,0.0743,0.695,129.039,223258.0,4.0,85,Yellow Hearts,Ant Saunders
78,0.8440000000000001,0.644,11.0,-6.273,0.0,0.0479,0.0828,0.0,0.113,0.591,122.061,169038.0,4.0,82,Paradise,Bazzi
79,0.855,0.6509999999999999,0.0,-8.044,0.0,0.235,0.063,0.0,0.0772,0.5589999999999999,111.99700000000001,193027.0,4.0,80,Hot (feat. Gunna),Young Thug
80,0.736,0.308,4.0,-7.83,1.0,0.0677,0.946,0.0,0.18600000000000003,0.361,111.20200000000001,220492.0,4.0,86,Bruises,Lewis Capaldi
81,0.853,0.35100000000000003,7.0,-10.198,1.0,0.24100000000000002,0.39,9.38e-06,0.752,0.282,118.02799999999999,221543.0,4.0,84,wish you were gay,Billie Eilish
82,0.682,0.5589999999999999,0.0,-5.545,1.0,0.127,0.174,0.0,0.344,0.13699999999999998,202.015,192471.0,4.0,81,Pure Water (with Migos),Mustard
83,0.731,0.65,0.0,-5.2860000000000005,1.0,0.271,0.107,0.0,0.124,0.605,154.968,177847.0,4.0,80,Graduation (with Juice WRLD),benny blanco
84,0.932,0.547,0.0,-7.787000000000001,0.0,0.33299999999999996,0.0388,0.0,0.0924,0.695,94.99799999999999,176640.0,4.0,80,223's (feat. 9lokknine),YNW Melly
85,0.61,0.624,2.0,-4.773,1.0,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534.0,4.0,87,Callaita,Bad Bunny
86,0.693,0.6779999999999999,8.0,-7.159,1.0,0.0324,0.0154,6.05e-06,0.10099999999999999,0.40399999999999997,103.95200000000001,228267.0,4.0,86,Higher Love,Kygo
87,0.754,0.6459999999999999,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.10800000000000001,0.429,176.08900000000003,242573.0,4.0,87,LA CANCIÓN,J Balvin
88,0.905,0.389,8.0,-14.505,1.0,0.332,0.74,0.162,0.106,0.196,120.046,193143.0,4.0,85,bury a friend,Billie Eilish
89,0.585,0.47100000000000003,4.0,-9.934,0.0,0.0616,0.0967,0.0184,0.115,0.32299999999999995,93.09899999999999,142000.0,4.0,83,Star Shopping,Lil Peep
90,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,190960.0,4.0,89,Señorita,Shawn Mendes
91,0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.0018800000000000002,0.39299999999999996,0.33,112.05,176547.0,4.0,87,ily (i love you baby) (feat. Emilee),Surf Mesa
92,0.97,0.46299999999999997,10.0,-7.2589999999999995,1.0,0.366,0.0957,0.0,0.151,0.46,108.00299999999999,142417.0,4.0,78,Baby (Lil Baby feat. DaBaby),Quality Control
93,0.9209999999999999,0.635,1.0,-4.904,1.0,0.41600000000000004,0.0218,0.0,0.0946,0.5489999999999999,130.028,192540.0,4.0,78,Cash Shit (feat. DaBaby),Megan Thee Stallion
94,0.8270000000000001,0.469,10.0,-9.141,0.0,0.341,0.0807,8.12e-06,0.207,0.196,97.02799999999999,238321.0,4.0,79,Slide,H.E.R.
95,0.682,0.6829999999999999,8.0,-6.444,0.0,0.0287,0.156,2.3199999999999998e-05,0.273,0.64,120.023,178000.0,4.0,80,Are You Bored Yet? (feat. Clairo),Wallows
96,0.635,0.537,7.0,-7.895,0.0,0.0832,0.172,0.0,0.418,0.38299999999999995,125.02799999999999,215381.0,4.0,80,Let Me Know (I Wonder Why Freestyle),Juice WRLD
97,0.585,0.696,4.0,-5.6,0.0,0.0307,0.204,0.0,0.344,0.522,104.01,217640.0,4.0,84,Call You Mine,The Chainsmokers
98,0.917,0.657,8.0,-5.716,1.0,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,165733.0,4.0,82,Cyber Sex,Doja Cat
99,0.915,0.556,1.0,-8.601,1.0,0.21600000000000003,0.0145,0.00017900000000000001,0.0733,0.67,148.964,170947.0,4.0,81,Lottery (Renegade),K CAMP
100,0.612,0.57,11.0,-6.642,0.0,0.0347,0.27899999999999997,0.0,0.0963,0.335,77.00399999999999,197293.0,4.0,78,The Bones,Maren Morris
101,0.6859999999999999,0.561,10.0,-9.929,0.0,0.191,0.185,0.0,0.114,0.18600000000000003,148.775,116240.0,4.0,80,Did It Again,Lil Tecca
102,0.883,0.525,2.0,-8.054,0.0,0.0633,0.18899999999999997,0.0,0.0971,0.312,99.978,174100.0,4.0,80,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard
103,0.598,0.526,10.0,-8.658999999999999,0.0,0.0415,0.129,0.0,0.14,0.529,123.935,168387.0,4.0,91,Lose Control,MEDUZA
104,0.5539999999999999,0.755,2.0,-6.04,1.0,0.0319,0.225,0.0,0.301,0.624,77.962,225253.0,4.0,77,Even Though I'm Leaving,Luke Combs
105,0.741,0.52,8.0,-7.513,1.0,0.0656,0.45,1.97e-06,0.222,0.34700000000000003,102.99799999999999,171030.0,4.0,86,Dancing With A Stranger (with Normani),Sam Smith
106,0.376,0.43,0.0,-6.585,0.0,0.0328,0.0902,0.0,0.0912,0.129,77.59899999999999,177323.0,3.0,81,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo
107,0.5479999999999999,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0,84,Watermelon Sugar,Harry Styles
108,0.6779999999999999,0.5329999999999999,4.0,-10.485,1.0,0.18600000000000003,0.462,0.21899999999999997,0.139,0.32299999999999995,150.455,180953.0,4.0,83,you should see me in a crown,Billie Eilish
109,0.8859999999999999,0.479,4.0,-8.054,0.0,0.33399999999999996,0.077,0.0,0.135,0.408,130.029,158692.0,4.0,79,Start Wit Me (feat. Gunna),Roddy Ricch
110,0.74,0.488,1.0,-7.664,0.0,0.27,0.23399999999999999,0.0,0.24100000000000002,0.584,149.042,120133.0,4.0,79,Envy Me,Calboy
111,0.721,0.716,10.0,-7.037000000000001,0.0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714.0,4.0,91,RITMO (Bad Boys For Life),Black Eyed Peas
112,0.687,0.449,2.0,-10.061,1.0,0.154,0.109,0.0,0.282,0.22899999999999998,142.048,199437.0,4.0,78,6 Kiss,Trippie Redd
113,0.63,0.63,9.0,-6.211,1.0,0.0395,0.0131,0.0,0.142,0.163,80.512,131213.0,4.0,80,emotions,iann dior
114,0.726,0.444,8.0,-8.922,0.0,0.37200000000000005,0.28300000000000003,0.14300000000000002,0.177,0.569,185.044,168840.0,4.0,84,all the good girls go to hell,Billie Eilish
115,0.757,0.6729999999999999,1.0,-8.513,1.0,0.141,0.095,0.0,0.33799999999999997,0.574,92.958,185806.0,3.0,79,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch
116,0.565,0.805,0.0,-4.457,1.0,0.0489,0.0808,0.0,0.17300000000000001,0.8690000000000001,76.04,181933.0,4.0,77,Kinfolks,Sam Hunt
117,0.745,0.561,0.0,-4.869,1.0,0.0807,0.0758,0.0,0.133,0.449,77.557,248431.0,4.0,79,Empty,Juice WRLD
118,0.8859999999999999,0.672,1.0,-4.394,1.0,0.188,0.0363,8.78e-06,0.10099999999999999,0.526,91.976,192024.0,4.0,87,Vete,Bad Bunny
119,0.899,0.509,9.0,-8.04,1.0,0.387,0.00157,0.0,0.0573,0.599,150.001,225924.0,4.0,78,Hot Shower,Chance the Rapper
120,0.7170000000000001,0.598,5.0,-5.6129999999999995,0.0,0.0809,0.22,0.0,0.122,0.496,153.905,151040.0,4.0,80,Panini - DaBaby Remix,Lil Nas X
121,0.777,0.6579999999999999,0.0,-5.191,1.0,0.054000000000000006,0.0767,0.0,0.0901,0.633,110.04799999999999,190360.0,4.0,83,The Man,Taylor Swift
122,0.64,0.648,5.0,-8.113,0.0,0.187,0.124,0.0,0.0802,0.5479999999999999,92.977,197867.0,4.0,86,Beautiful People (feat. Khalid),Ed Sheeran
123,0.9740000000000001,0.596,6.0,-8.888,1.0,0.184,0.0976,0.0,0.151,0.892,111.959,149040.0,4.0,78,Bad Bad Bad (feat. Lil Baby),Young Thug
124,0.77,0.882,8.0,-4.792,1.0,0.0602,0.19399999999999998,0.0,0.316,0.385,99.991,223523.0,4.0,85,Never Really Over,Katy Perry
125,0.535,0.7140000000000001,6.0,-5.752999999999999,0.0,0.0329,0.332,2.91e-06,0.0806,0.45799999999999996,100.059,221554.0,3.0,81,Amor Tumbado,Natanael Cano
126,0.606,0.799,9.0,-4.452,1.0,0.0261,0.0128,0.0,0.15,0.638,103.014,232907.0,4.0,86,Make You Mine,PUBLIC
127,0.7190000000000001,0.5379999999999999,11.0,-6.897,0.0,0.28,0.632,0.0,0.135,0.8029999999999999,204.132,117013.0,4.0,81,Love Me,Lil Tecca
128,0.321,0.429,6.0,-7.0729999999999995,1.0,0.0302,0.7240000000000001,9.1e-05,0.0606,0.174,123.419,260907.0,4.0,80,Show Yourself,Idina Menzel
129,0.534,0.589,1.0,-1.865,1.0,0.325,0.256,6.02e-05,0.17600000000000002,0.632,78.616,209829.0,4.0,78,Cradles,Sub Urban
130,0.405,0.6459999999999999,4.0,-3.2060000000000004,0.0,0.0476,0.331,0.0,0.10300000000000001,0.17,130.218,156267.0,4.0,81,Hollywood's Bleeding,Post Malone
131,0.445,0.49200000000000005,6.0,-5.7170000000000005,1.0,0.0294,0.036000000000000004,0.0,0.122,0.24,148.013,250413.0,4.0,76,I Wish Grandpas Never Died,Riley Green
132,0.359,0.5429999999999999,7.0,-7.582000000000001,1.0,0.0919,0.49200000000000005,1.58e-05,0.11800000000000001,0.45299999999999996,68.53399999999999,221307.0,4.0,83,Lover,Taylor Swift
133,0.6679999999999999,0.892,5.0,-3.0010000000000003,0.0,0.0645,0.298,0.0,0.735,0.478,95.927,159011.0,4.0,85,Good as Hell (feat. Ariana Grande) - Remix,Lizzo
134,0.7979999999999999,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.8420000000000001,101.956,219947.0,4.0,87,I Don't Care (with Justin Bieber),Ed Sheeran
135,0.528,0.511,3.0,-8.144,1.0,0.0324,0.126,0.0,0.10099999999999999,0.35100000000000003,100.1,209880.0,4.0,85,Takeaway,The Chainsmokers
136,0.552,0.225,0.0,-11.501,1.0,0.0477,0.826,0.0,0.111,0.67,138.002,219573.0,4.0,76,Better Together,Luke Combs
137,0.82,0.6970000000000001,6.0,-7.296,0.0,0.37799999999999995,0.0349,0.0,0.19699999999999998,0.629,154.99200000000002,185866.0,4.0,76,Self Control,YoungBoy Never Broke Again
138,0.889,0.478,8.0,-10.342,1.0,0.24600000000000002,0.42,0.0,0.0685,0.779,121.02,134380.0,4.0,77,Brothers (feat. Luh Kel),Bankrol Hayden
139,0.701,0.5,8.0,-8.82,1.0,0.0303,0.46,0.0,0.23399999999999999,0.409,97.02799999999999,205400.0,4.0,76,Homesick,Kane Brown
140,0.63,0.6709999999999999,6.0,-6.659,0.0,0.256,0.363,0.0,0.113,0.33299999999999996,89.921,174333.0,4.0,78,Somebody,Internet Money
141,0.61,0.725,8.0,-5.131,1.0,0.15,0.36700000000000005,0.0,0.154,0.29100000000000004,146.16299999999998,201788.0,4.0,79,Nights Like This (feat. Ty Dolla $ign),Kehlani
142,0.7959999999999999,0.586,4.0,-6.946000000000001,0.0,0.147,0.0247,0.0,0.132,0.179,97.98100000000001,200107.0,4.0,80,The London (feat. J. Cole & Travis Scott),Young Thug
143,0.617,0.684,0.0,-3.6180000000000003,1.0,0.0439,0.0545,0.0,0.10400000000000001,0.295,132.113,150867.0,4.0,81,Saint-Tropez,Post Malone
144,0.545,0.884,2.0,-5.207999999999999,1.0,0.0817,0.115,0.000424,0.0496,0.272,110.015,185733.0,4.0,76,This Bar,Morgan Wallen
145,0.602,0.377,11.0,-6.212999999999999,1.0,0.0446,0.731,0.0,0.0808,0.518,73.877,194853.0,4.0,83,This City,Sam Fischer
146,0.679,0.728,5.0,-3.092,0.0,0.154,0.159,0.0,0.107,0.46,152.001,181013.0,4.0,78,Come Thru (with Usher),Summer Walker
147,0.85,0.516,0.0,-7.664,0.0,0.0714,0.763,0.0,0.0896,0.8740000000000001,108.963,158532.0,4.0,78,Who Needs Love,Trippie Redd
148,0.899,0.8109999999999999,2.0,-6.294,1.0,0.258,0.000677,0.0,0.0672,0.5870000000000001,105.038,126446.0,4.0,79,My Type,Saweetie
149,0.845,0.631,7.0,-8.206,0.0,0.21600000000000003,0.188,0.0,0.0806,0.545,111.98299999999999,279907.0,4.0,78,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug
150,0.4,0.795,10.0,-3.7310000000000003,0.0,0.461,0.11900000000000001,0.0,0.159,0.7020000000000001,190.097,186107.0,4.0,83,boyfriend (with Social House),Ariana Grande
151,0.61,0.83,0.0,-4.105,1.0,0.0571,0.033,0.0,0.11800000000000001,0.728,182.162,193000.0,4.0,84,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift
152,0.732,0.856,11.0,-2.2,0.0,0.0929,0.0828,0.0,0.32299999999999995,0.7709999999999999,145.034,177670.0,4.0,78,Love Me Less (feat. Quinn XCII),MAX
153,0.5479999999999999,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0,82,Watermelon Sugar,Harry Styles
154,0.741,0.87,6.0,-3.4939999999999998,0.0,0.503,0.00813,0.0,0.114,0.6629999999999999,184.19400000000002,254723.0,4.0,77,Immortal,21 Savage
155,0.755,0.772,6.0,-5.585,1.0,0.4,0.128,0.0,0.157,0.6779999999999999,132.906,141827.0,4.0,77,Goin Baby,DaBaby
156,0.46299999999999997,0.653,0.0,-5.515,1.0,0.0273,0.111,0.000136,0.172,0.233,143.912,194867.0,4.0,76,Nobody But You (Duet with Gwen Stefani),Blake Shelton
157,0.6609999999999999,0.44,2.0,-9.104,1.0,0.0803,0.457,0.0,0.128,0.35200000000000004,149.937,230400.0,4.0,78,Mixed Personalities (feat. Kanye West),YNW Melly
158,0.9009999999999999,0.4,0.0,-8.575,1.0,0.126,0.051,0.0,0.0599,0.34600000000000003,135.984,197573.0,4.0,80,Talk (feat. Disclosure),Khalid
159,0.795,0.496,0.0,-5.882999999999999,1.0,0.0722,0.10800000000000001,0.0,0.0645,0.8740000000000001,94.01,183000.0,4.0,84,Only Human,Jonas Brothers
160,0.665,0.7120000000000001,1.0,-7.5360000000000005,1.0,0.0527,0.00103,0.0034200000000000003,0.102,0.669,93.98899999999999,157220.0,4.0,82,Up All Night,Khalid
